timestamp,open,high,low,close
2026-01-13 05:00:00,4605.60009765625,4607.7998046875,4605.5,4606.2998046875
2026-01-13 05:05:00,4606.10009765625,4606.10009765625,4600.7001953125,4602.89990234375
2026-01-13 05:10:00,4603.10009765625,4604.2001953125,4601.0,4603.2001953125
2026-01-13 05:15:00,4603.60009765625,4605.5,4603.2998046875,4603.7998046875
2026-01-13 05:20:00,4603.7001953125,4607.10009765625,4603.7001953125,4606.89990234375
2026-01-13 05:25:00,4606.7998046875,4610.5,4606.7998046875,4610.39990234375
2026-01-13 05:30:00,4610.2998046875,4611.2001953125,4594.0,4599.2001953125
2026-01-13 05:35:00,4599.5,4600.0,4594.7001953125,4599.0
2026-01-13 05:40:00,4598.7001953125,4603.39990234375,4597.7001953125,4602.7001953125
2026-01-13 05:45:00,4602.39990234375,4604.7998046875,4600.7998046875,4601.5
2026-01-13 05:50:00,4601.2001953125,4604.0,4599.5,4602.0
2026-01-13 05:55:00,4602.10009765625,4603.0,4600.7001953125,4600.7001953125
2026-01-13 06:00:00,4600.5,4600.5,4598.10009765625,4600.2998046875
2026-01-13 06:05:00,4599.60009765625,4600.7998046875,4596.39990234375,4597.2001953125
2026-01-13 06:10:00,4597.2001953125,4599.89990234375,4596.2998046875,4598.7998046875
2026-01-13 06:15:00,4598.89990234375,4598.89990234375,4596.0,4597.39990234375
2026-01-13 06:20:00,4597.2998046875,4599.5,4593.39990234375,4595.5
2026-01-13 06:25:00,4595.39990234375,4595.89990234375,4591.2998046875,4593.7998046875
2026-01-13 06:30:00,4593.89990234375,4595.2001953125,4588.10009765625,4592.89990234375
2026-01-13 06:35:00,4593.0,4593.60009765625,4586.0,4587.10009765625
2026-01-13 06:40:00,4586.7001953125,4587.10009765625,4582.7998046875,4585.39990234375
2026-01-13 06:45:00,4585.7001953125,4589.2998046875,4584.5,4589.10009765625
2026-01-13 06:50:00,4589.0,4592.60009765625,4589.0,4589.7998046875
2026-01-13 06:55:00,4589.5,4590.89990234375,4587.7001953125,4590.5
2026-01-13 07:00:00,4590.7998046875,4592.5,4587.89990234375,4590.5
2026-01-13 07:05:00,4590.7001953125,4594.0,4590.7001953125,4593.10009765625
2026-01-13 07:10:00,4593.2998046875,4593.89990234375,4592.39990234375,4593.5
2026-01-13 07:15:00,4593.0,4593.10009765625,4588.89990234375,4589.2001953125
2026-01-13 07:20:00,4589.2998046875,4590.5,4586.89990234375,4589.2001953125
2026-01-13 07:25:00,4589.2998046875,4593.2001953125,4588.89990234375,4592.10009765625
2026-01-13 07:30:00,4592.10009765625,4595.2998046875,4592.10009765625,4593.7001953125
2026-01-13 07:35:00,4594.0,4594.60009765625,4591.7998046875,4593.2001953125
2026-01-13 07:40:00,4593.5,4593.7998046875,4587.89990234375,4588.7001953125
2026-01-13 07:45:00,4588.5,4589.2001953125,4586.39990234375,4587.39990234375
2026-01-13 07:50:00,4587.39990234375,4589.10009765625,4585.7998046875,4586.0
2026-01-13 07:55:00,4585.89990234375,4590.89990234375,4585.60009765625,4589.10009765625
2026-01-13 08:00:00,4588.89990234375,4593.7998046875,4587.7998046875,4593.10009765625
2026-01-13 08:05:00,4593.60009765625,4596.7001953125,4593.60009765625,4595.89990234375
2026-01-13 08:10:00,4596.0,4600.5,4595.60009765625,4596.7001953125
2026-01-13 08:15:00,4596.5,4596.5,4593.7001953125,4596.2001953125
2026-01-13 08:20:00,4596.10009765625,4598.60009765625,4595.2998046875,4598.10009765625
2026-01-13 08:25:00,4598.10009765625,4601.5,4597.39990234375,4598.60009765625
2026-01-13 08:30:00,4598.7998046875,4602.2001953125,4597.89990234375,4602.0
2026-01-13 08:35:00,4602.2998046875,4605.39990234375,4602.2998046875,4603.7001953125
2026-01-13 08:40:00,4603.7001953125,4604.60009765625,4600.89990234375,4602.2001953125
2026-01-13 08:45:00,4602.2001953125,4604.0,4600.7998046875,4601.7001953125
2026-01-13 08:50:00,4602.39990234375,4603.0,4601.10009765625,4601.5
2026-01-13 08:55:00,4601.60009765625,4602.2001953125,4600.2001953125,4601.60009765625
2026-01-13 09:00:00,4601.10009765625,4602.89990234375,4598.2001953125,4600.0
2026-01-13 09:05:00,4599.60009765625,4604.10009765625,4599.10009765625,4603.2001953125
2026-01-13 09:10:00,4603.5,4603.7001953125,4602.5,4602.7998046875
2026-01-13 09:15:00,4602.5,4603.7998046875,4600.10009765625,4601.2001953125
2026-01-13 09:20:00,4601.2998046875,4601.5,4598.5,4598.60009765625
2026-01-13 09:25:00,4598.7001953125,4598.7998046875,4596.7998046875,4597.89990234375
2026-01-13 09:30:00,4597.89990234375,4598.7001953125,4597.2001953125,4598.0
2026-01-13 09:35:00,4598.0,4599.2998046875,4596.7998046875,4599.0
2026-01-13 09:40:00,4599.39990234375,4601.0,4595.39990234375,4599.5
2026-01-13 09:45:00,4599.2998046875,4600.0,4596.39990234375,4596.89990234375
2026-01-13 09:50:00,4596.89990234375,4597.39990234375,4594.7998046875,4594.89990234375
2026-01-13 09:55:00,4594.60009765625,4596.2998046875,4594.5,4595.2001953125
2026-01-13 10:00:00,4595.2998046875,4596.10009765625,4592.0,4592.10009765625
2026-01-13 10:05:00,4592.10009765625,4593.5,4591.60009765625,4592.60009765625
2026-01-13 10:10:00,4592.39990234375,4593.2001953125,4589.39990234375,4592.5
2026-01-13 10:15:00,4592.60009765625,4592.60009765625,4589.89990234375,4592.5
2026-01-13 10:20:00,4592.39990234375,4595.39990234375,4591.89990234375,4592.7001953125
2026-01-13 10:25:00,4592.89990234375,4595.10009765625,4592.60009765625,4593.60009765625
2026-01-13 10:30:00,4593.39990234375,4593.39990234375,4590.39990234375,4592.2998046875
2026-01-13 10:35:00,4592.39990234375,4594.39990234375,4590.60009765625,4593.89990234375
2026-01-13 10:40:00,4594.10009765625,4597.2998046875,4593.89990234375,4596.2998046875
2026-01-13 10:45:00,4596.2001953125,4596.2001953125,4594.7001953125,4594.7998046875
2026-01-13 10:50:00,4594.7001953125,4596.10009765625,4593.5,4594.89990234375
2026-01-13 10:55:00,4594.7001953125,4595.5,4594.2001953125,4595.0
2026-01-13 11:00:00,4595.2001953125,4597.7998046875,4594.89990234375,4594.89990234375
2026-01-13 11:05:00,4595.0,4596.2998046875,4594.60009765625,4594.89990234375
2026-01-13 11:10:00,4594.7998046875,4596.0,4593.60009765625,4593.7998046875
2026-01-13 11:15:00,4593.60009765625,4595.2001953125,4590.7998046875,4593.2001953125
2026-01-13 11:20:00,4593.5,4595.39990234375,4593.39990234375,4594.0
2026-01-13 11:25:00,4593.89990234375,4598.0,4593.89990234375,4595.7998046875
2026-01-13 11:30:00,4595.5,4595.7998046875,4595.0,4595.5
2026-01-13 11:35:00,4595.2998046875,4595.7998046875,4593.89990234375,4595.2001953125
2026-01-13 11:40:00,4595.0,4598.5,4594.7001953125,4598.39990234375
2026-01-13 11:45:00,4598.7998046875,4600.2998046875,4596.2001953125,4597.2998046875
2026-01-13 11:50:00,4597.60009765625,4600.7998046875,4595.2001953125,4595.39990234375
2026-01-13 11:55:00,4595.2998046875,4597.60009765625,4594.7998046875,4596.89990234375
2026-01-13 12:00:00,4597.0,4597.7001953125,4595.7001953125,4596.2998046875
2026-01-13 12:05:00,4596.2998046875,4596.2998046875,4593.2998046875,4594.39990234375
2026-01-13 12:10:00,4594.2998046875,4594.7998046875,4591.60009765625,4591.7998046875
2026-01-13 12:15:00,4591.89990234375,4593.10009765625,4591.2001953125,4592.10009765625
2026-01-13 12:20:00,4592.0,4592.5,4587.2998046875,4588.39990234375
2026-01-13 12:25:00,4588.10009765625,4589.39990234375,4586.2001953125,4589.0
2026-01-13 12:30:00,4588.89990234375,4589.2998046875,4587.7998046875,4588.60009765625
2026-01-13 12:35:00,4588.2998046875,4593.10009765625,4588.2998046875,4592.39990234375
2026-01-13 12:40:00,4592.5,4594.7998046875,4592.2001953125,4594.39990234375
2026-01-13 12:45:00,4594.2001953125,4598.5,4593.89990234375,4598.5
2026-01-13 12:50:00,4598.39990234375,4602.10009765625,4597.89990234375,4599.7001953125
2026-01-13 12:55:00,4599.7998046875,4603.89990234375,4599.60009765625,4602.0
2026-01-13 13:00:00,4601.7001953125,4605.39990234375,4599.10009765625,4602.5
